"","V4","V5","V6","V7"
"11070","FBgn0037519","F48F7.7","WBGene00009852",13
"11071","FBgn0037520","T12D8.4","WBGene00011732",13
"11072","FBgn0037520","C04C11.2","WBGene00007296",13
"11073","FBgn0037520","ZK643.1","WBGene00014033",13
"11074","FBgn0037520","R06B9.4","WBGene00011055",13
"11075","FBgn0037520","ZK938.4","WBGene00014161",13
"11076","FBgn0037520","F35F10.12","WBGene00018061",13
"11077","FBgn0037520","C04E12.12","WBGene00015441",13
"11078","FBgn0037520","R06B9.3","WBGene00011054",13
"11079","FBgn0037520","C04E12.11","WBGene00015440",13
"11080","FBgn0037520","F35F10.11","WBGene00018060",13
"11081","FBgn0037520","T20D4.6","WBGene00020612",13
"11082","FBgn0037520","R06B9.1","WBGene00011052",13
"11083","FBgn0037520","R06B9.2","WBGene00011053",13
"11084","FBgn0037520","Y49E10.24","WBGene00013043",13
"11085","FBgn0037520","M176.1","WBGene00006429",13
"11086","FBgn0037520","Y17G7B.11","WBGene00012464",13
"11087","FBgn0037520","Y17G7B.14","WBGene00012467",13
"11088","FBgn0037520","F48F7.8","WBGene00009853",13
"11089","FBgn0037520","F48F7.7","WBGene00009852",13
"11090","FBgn0037853","T12D8.4","WBGene00011732",13
"11091","FBgn0037853","C04C11.2","WBGene00007296",13
"11092","FBgn0037853","ZK643.1","WBGene00014033",13
"11093","FBgn0037853","R06B9.4","WBGene00011055",13
"11094","FBgn0037853","ZK938.4","WBGene00014161",13
"11095","FBgn0037853","F35F10.12","WBGene00018061",13
"11096","FBgn0037853","C04E12.12","WBGene00015441",13
"11097","FBgn0037853","R06B9.3","WBGene00011054",13
"11098","FBgn0037853","C04E12.11","WBGene00015440",13
"11099","FBgn0037853","F35F10.11","WBGene00018060",13
"11100","FBgn0037853","T20D4.6","WBGene00020612",13
"11101","FBgn0037853","R06B9.1","WBGene00011052",13
"11102","FBgn0037853","R06B9.2","WBGene00011053",13
"11103","FBgn0037853","Y49E10.24","WBGene00013043",13
"11104","FBgn0037853","M176.1","WBGene00006429",13
"11105","FBgn0037853","Y17G7B.11","WBGene00012464",13
"11106","FBgn0037853","Y17G7B.14","WBGene00012467",13
"11107","FBgn0037853","F48F7.8","WBGene00009853",13
"11108","FBgn0037853","F48F7.7","WBGene00009852",13
"11109","FBgn0037521","T12D8.4","WBGene00011732",13
"11110","FBgn0037521","C04C11.2","WBGene00007296",13
"11111","FBgn0037521","ZK643.1","WBGene00014033",13
"11112","FBgn0037521","R06B9.4","WBGene00011055",13
"11113","FBgn0037521","ZK938.4","WBGene00014161",13
"11114","FBgn0037521","F35F10.12","WBGene00018061",13
"11115","FBgn0037521","C04E12.12","WBGene00015441",13
"11116","FBgn0037521","R06B9.3","WBGene00011054",13
"11117","FBgn0037521","C04E12.11","WBGene00015440",13
"11118","FBgn0037521","F35F10.11","WBGene00018060",13
"11119","FBgn0037521","T20D4.6","WBGene00020612",13
"11120","FBgn0037521","R06B9.1","WBGene00011052",13
"11121","FBgn0037521","R06B9.2","WBGene00011053",13
"11122","FBgn0037521","Y49E10.24","WBGene00013043",13
"11123","FBgn0037521","M176.1","WBGene00006429",13
"11124","FBgn0037521","Y17G7B.11","WBGene00012464",13
"11125","FBgn0037521","Y17G7B.14","WBGene00012467",13
"11126","FBgn0037521","F48F7.8","WBGene00009853",13
"11127","FBgn0037521","F48F7.7","WBGene00009852",13
"11128","FBgn0262350","C17D12.2","WBGene00006807",1
"11129","FBgn0262475","T01D1.2","WBGene00001340",2
"11130","FBgn0000114","T01D1.2","WBGene00001340",2
"11131","FBgn0086472","K02B2.5","WBGene00004494",1
"11132","FBgn0036575","F58B4.2","WBGene00010235",2
"11133","FBgn0033189","F58B4.2","WBGene00010235",2
"11134","FBgn0032652","W02D3.1","WBGene00020931",1
"11135","FBgn0029854","C31E10.7","WBGene00007848",1
"11136","FBgn0003464","W05G11.4","WBGene00021041",1
"11137","FBgn0003464","T11A5.6","WBGene00011705",1
"11138","FBgn0031710","F08C6.3","WBGene00007059",1
"11139","FBgn0038313","F52C12.2","WBGene00018679",1
"11140","FBgn0038755","Y34B4A.3","WBGene00002031",1
"11141","FBgn0037561","ZK512.2","WBGene00013983",1
"11142","FBgn0011802","T06A10.1","WBGene00020284",1
"11143","FBgn0037573","Y65B4A.6","WBGene00022029",1
"11144","FBgn0037573","F33D11.10","WBGene00018007",1
"11145","FBgn0001942","F57B9.6","WBGene00002083",1
"11146","FBgn0001942","F57B9.3","WBGene00018997",1
"11147","FBgn0046114","E01A2.1","WBGene00017084",1
"11148","FBgn0035625","F25D7.3","WBGene00003847",1
"11149","FBgn0029152","Y55F3AM.6","WBGene00021924",4
"11150","FBgn0036809","Y55F3AM.6","WBGene00021924",4
"11151","FBgn0030578","Y55F3AM.6","WBGene00021924",4
"11152","FBgn0030577","Y55F3AM.6","WBGene00021924",4
"11153","FBgn0039651","C54G4.8","WBGene00000869",2
"11154","FBgn0035600","C54G4.8","WBGene00000869",2
"11155","FBgn0004110","F46F3.1","WBGene00000449",2
"11156","FBgn0004110","F55B12.1","WBGene00000447",2
"11157","FBgn0028993","F46F3.1","WBGene00000449",2
"11158","FBgn0028993","F55B12.1","WBGene00000447",2
"11159","FBgn0023545","T05E11.6","WBGene00011482",1
"11160","FBgn0031711","C26B2.6","WBGene00016128",1
"11161","FBgn0034091","W03A5.7","WBGene00001042",1
"11162","FBgn0035026","F36F2.6","WBGene00009479",1
"11163","FBgn0026143","F34D10.2","WBGene00009372",1
"11164","FBgn0035145","C38C10.5","WBGene00004343",1
"11165","FBgn0017567","T20H4.5","WBGene00020636",1
"11166","FBgn0030943","R06F6.5","WBGene00003805",1
"11167","FBgn0037892","F54C4.1","WBGene00018793",1
"11168","FBgn0031950","F25D7.2","WBGene00009112",1
"11169","FBgn0037466","F43G9.12","WBGene00009672",1
"11170","FBgn0259937","K01G5.5","WBGene00010478",1
"11171","FBgn0260932","Y108F1.4","WBGene00022432",1
"11172","FBgn0260932","F54C1.2","WBGene00001050",1
"11173","FBgn0030793","F07H5.10","WBGene00008561",1
"11174","FBgn0030511","Y43F8C.13","WBGene00012834",3
"11175","FBgn0030511","F13H8.3","WBGene00017436",3
"11176","FBgn0032436","Y43F8C.13","WBGene00012834",3
"11177","FBgn0032436","F13H8.3","WBGene00017436",3
"11178","FBgn0030510","Y43F8C.13","WBGene00012834",3
"11179","FBgn0030510","F13H8.3","WBGene00017436",3
"11180","FBgn0010516","F27D4.1","WBGene00009187",1
"11181","FBgn0037702","F56D12.6","WBGene00018974",1
"11182","FBgn0030993","Y71H9A.2","WBGene00006068",6
"11183","FBgn0030993","Y71H9A.3","WBGene00006066",6
"11184","FBgn0030993","F14D12.4","WBGene00003166",6
"11185","FBgn0030992","Y71H9A.2","WBGene00006068",6
"11186","FBgn0030992","Y71H9A.3","WBGene00006066",6
"11187","FBgn0030992","F14D12.4","WBGene00003166",6
"11188","FBgn0037986","Y71H9A.2","WBGene00006068",6
"11189","FBgn0037986","Y71H9A.3","WBGene00006066",6
"11190","FBgn0037986","F14D12.4","WBGene00003166",6
"11191","FBgn0051358","Y71H9A.2","WBGene00006068",6
"11192","FBgn0051358","Y71H9A.3","WBGene00006066",6
"11193","FBgn0051358","F14D12.4","WBGene00003166",6
"11194","FBgn0250821","Y71H9A.2","WBGene00006068",6
"11195","FBgn0250821","Y71H9A.3","WBGene00006066",6
"11196","FBgn0250821","F14D12.4","WBGene00003166",6
"11197","FBgn0260657","Y71H9A.2","WBGene00006068",6
"11198","FBgn0260657","Y71H9A.3","WBGene00006066",6
"11199","FBgn0260657","F14D12.4","WBGene00003166",6
"11200","FBgn0034936","F30A10.5","WBGene00006061",1
"11201","FBgn0004868","Y57G11C.10","WBGene00001558",1
"11202","FBgn0026378","Y67D2.1","WBGene00022051",1
"11203","FBgn0032394","T15B7.2","WBGene00020517",1
"11204","FBgn0032524","R10E4.9","WBGene00011205",1
"11205","FBgn0038323","K08H10.9","WBGene00010699",1
"11206","FBgn0040319","F37B12.2","WBGene00001527",1
"11207","FBgn0004873","F57F5.4","WBGene00000073",1
"11208","FBgn0004873","F39C12.2","WBGene00000072",1
"11209","FBgn0031227","Y48C3A.20","WBGene00012998",1
"11210","FBgn0054039","T28F2.2","WBGene00020901",1
"11211","FBgn0020249","F14D12.2","WBGene00006826",1
"11212","FBgn0039600","F25B4.5","WBGene00017768",1
"11213","FBgn0038293","Y46G5A.31","WBGene00001793",1
"11214","FBgn0041100","K08E3.7","WBGene00003967",1
"11215","FBgn0259821","F32A7.3","WBGene00009304",1
"11216","FBgn0033473","B0361.6","WBGene00015160",1
"11217","FBgn0085391","C18A3.5","WBGene00015943",3
"11218","FBgn0085391","Y46G5A.13","WBGene00012904",3
"11219","FBgn0085391","C07A4.1","WBGene00007396",3
"11220","FBgn0085383","C18A3.5","WBGene00015943",3
"11221","FBgn0085383","Y46G5A.13","WBGene00012904",3
"11222","FBgn0085383","C07A4.1","WBGene00007396",3
"11223","FBgn0005649","C18A3.5","WBGene00015943",3
"11224","FBgn0005649","Y46G5A.13","WBGene00012904",3
"11225","FBgn0005649","C07A4.1","WBGene00007396",3
"11226","FBgn0031883","Y55F3AM.3","WBGene00021921",1
"11227","FBgn0028577","Y47G6A.20","WBGene00004389",1
"11228","FBgn0005411","Y92C3B.2","WBGene00006697",1
"11229","FBgn0023212","Y41C4A.10","WBGene00001235",1
"11230","FBgn0029148","Y48A6B.3","WBGene00012964",1
"11231","FBgn0032000","H20J04.6","WBGene00019221",1
"11232","FBgn0260229","K10D2.7","WBGene00019633",1
"11233","FBgn0259221","Y49E10.11","WBGene00013034",1
"11234","FBgn0064225","F54C9.5","WBGene00004416",1
"11235","FBgn0024188","F54E7.9","WBGene00018831",1
"11236","FBgn0024188","F40F4.7","WBGene00018238",1
"11237","FBgn0036621","M142.6","WBGene00010923",1
"11238","FBgn0031379","C17H12.2","WBGene00015928",1
"11239","FBgn0052406","T27F7.2","WBGene00020867",3
"11240","FBgn0053993","T27F7.2","WBGene00020867",3
"11241","FBgn0035656","T27F7.2","WBGene00020867",3
"11242","FBgn0001491","C07A9.2","WBGene00007400",1
"11243","FBgn0040005","Y54E2A.12","WBGene00013196",1
"11244","FBgn0004882","B0414.5","WBGene00000772",1
"11245","FBgn0035714","W06E11.4","WBGene00021063",1
"11246","FBgn0000283","ZC196.6","WBGene00022550",1
"11247","FBgn0027499","T05F1.6","WBGene00002027",1
"11248","FBgn0027499","C33G3.6","WBGene00007906",1
"11249","FBgn0030841","C38D4.3","WBGene00003210",1
"11250","FBgn0028692","C23G10.4","WBGene00004459",1
"11251","FBgn0034007","C09H10.3","WBGene00003831",3
"11252","FBgn0034251","C09H10.3","WBGene00003831",3
"11253","FBgn0031771","C09H10.3","WBGene00003831",3
"11254","FBgn0031643","ZK632.3","WBGene00014012",1
"11255","FBgn0036187","M01B12.5","WBGene00019698",1
"11256","FBgn0032286","F59B2.12","WBGene00010314",1
"11257","FBgn0032286","C10F3.1","WBGene00015677",1
"11258","FBgn0030435","Y25C1A.7","WBGene00021294",1
"11259","FBgn0031003","R08D7.4","WBGene00011144",1
"11260","FBgn0259199","F23F1.5","WBGene00017746",1
"11261","FBgn0030394","Y41C4A.5","WBGene00004165",2
"11262","FBgn0030624","Y41C4A.5","WBGene00004165",2
"11263","FBgn0029820","M05D6.2","WBGene00010875",1
"11264","FBgn0030739","Y53F4B.21","WBGene00013167",1
"11265","FBgn0035624","B0025.4","WBGene00015001",1
"11266","FBgn0014342","W09B6.2","WBGene00006387",1
"11267","FBgn0014342","Y37E11AL.8","WBGene00021363",1
"11268","FBgn0036460","Y111B2A.12","WBGene00013735",1
"11269","FBgn0051155","Y54E10BR.6","WBGene00021845",1
"11270","FBgn0030946","F22B7.10","WBGene00001078",1
"11271","FBgn0035181","C32F10.1","WBGene00016331",2
"11272","FBgn0033463","C32F10.1","WBGene00016331",2
"11273","FBgn0261550","ZK1086.1","WBGene00014215",1
"11274","FBgn0038974","K01A2.5","WBGene00019280",1
"11275","FBgn0010339","T28D6.6","WBGene00012126",1
"11276","FBgn0001330","C06E1.10","WBGene00015525",1
"11277","FBgn0029667","C47E8.6","WBGene00008144",1
"11278","FBgn0034136","T23G5.5","WBGene00000934",1
"11279","FBgn0010414","Y54E10BR.7","WBGene00003387",1
"11280","FBgn0037009","F27D4.7","WBGene00009191",1
"11281","FBgn0036334","Y22D7AL.10","WBGene00021248",2
"11282","FBgn0038200","Y22D7AL.10","WBGene00021248",2
"11283","FBgn0038858","ZK688.3","WBGene00022798",1
"11284","FBgn0034488","B0334.3","WBGene00007143",1
"11285","FBgn0030183","F37A8.5","WBGene00009503",1
"11286","FBgn0026749","B0546.3","WBGene00015250",1
"11287","FBgn0026749","B0546.4","WBGene00015251",1
"11288","FBgn0037689","C47G2.4","WBGene00008165",1
"11289","FBgn0038300","C09H6.3","WBGene00003136",1
"11290","FBgn0036414","T09A12.3","WBGene00003839",1
"11291","FBgn0036414","F28H7.10","WBGene00003838",1
"11292","FBgn0036414","T10B10.7","WBGene00003840",1
"11293","FBgn0036414","Y40C5A.2","WBGene00003841",1
"11294","FBgn0086693","B0212.5","WBGene00003889",1
"11295","FBgn0023169","PAR2.3","WBGene00019801",1
"11296","FBgn0023169","T01C8.1","WBGene00020142",1
"11298","FBgn0028978","K09A9.1","WBGene00010700",1
"11299","FBgn0035640","Y69A2AR.30","WBGene00003161",1
"11300","FBgn0017581","R166.5","WBGene00011304",1
"11301","FBgn0086899","C07A9.3","WBGene00006579",1
"11302","FBgn0261259","C46H11.11","WBGene00016735",1
"11303","FBgn0053556","F58B6.2","WBGene00019030",1
"11304","FBgn0036222","C03G5.1","WBGene00015391",2
"11305","FBgn0036222","C34B2.7","WBGene00016392",2
"11306","FBgn0261439","C03G5.1","WBGene00015391",2
"11307","FBgn0261439","C34B2.7","WBGene00016392",2
"11308","FBgn0000339","Y64H9A.1","WBGene00022023",1
"11309","FBgn0000339","T09E8.3","WBGene00011648",1
"11310","FBgn0033886","C56G2.7","WBGene00016981",2
"11311","FBgn0029745","C56G2.7","WBGene00016981",2
"11312","FBgn0024184","C18B12.3","WBGene00001096",2
"11313","FBgn0026058","C18B12.3","WBGene00001096",2
"11314","FBgn0010704","Y47G6A.18","WBGene00021644",1
"11315","FBgn0035357","M04B2.1","WBGene00003218",1
"11316","FBgn0030610","F40G9.2","WBGene00018240",1
"11317","FBgn0039993","F27D4.5","WBGene00006518",1
"11318","FBgn0039635","C04C3.3","WBGene00015413",1
"11319","FBgn0030600","F07B7.12","WBGene00017190",1
"11320","FBgn0030600","C01B7.6","WBGene00004457",1
"11321","FBgn0032518","D1007.12","WBGene00004436",1
"11322","FBgn0030735","T24A11.1","WBGene00003476",1
"11323","FBgn0028497","F53A2.8","WBGene00003478",1
"11324","FBgn0025742","Y110A7A.5","WBGene00003475",1
"11325","FBgn0033686","C02F5.6","WBGene00015349",1
"11326","FBgn0031164","E04A4.5","WBGene00017119",6
"11327","FBgn0031164","D2096.1","WBGene00017069",6
"11328","FBgn0020371","E04A4.5","WBGene00017119",6
"11329","FBgn0020371","D2096.1","WBGene00017069",6
"11330","FBgn0067318","E04A4.5","WBGene00017119",6
"11331","FBgn0067318","D2096.1","WBGene00017069",6
"11332","FBgn0038018","E04A4.5","WBGene00017119",6
"11333","FBgn0038018","D2096.1","WBGene00017069",6
"11334","FBgn0037307","E04A4.5","WBGene00017119",6
"11335","FBgn0037307","D2096.1","WBGene00017069",6
"11336","FBgn0037310","E04A4.5","WBGene00017119",6
"11337","FBgn0037310","D2096.1","WBGene00017069",6
"11338","FBgn0038426","F21D5.8","WBGene00009013",1
"11339","FBgn0031768","Y37D8A.25","WBGene00012560",1
"11340","FBgn0051617","C30G7.1","WBGene00001852",23
"11341","FBgn0051617","B0414.3","WBGene00001856",23
"11342","FBgn0051617","F59A7.4","WBGene00001857",23
"11343","FBgn0051617","F22F1.1","WBGene00001854",23
"11344","FBgn0051617","Y73B6BL.9","WBGene00001853",23
"11345","FBgn0051617","M163.3","WBGene00001898",23
"11346","FBgn0053825","C30G7.1","WBGene00001852",23
"11347","FBgn0053825","B0414.3","WBGene00001856",23
"11348","FBgn0053825","F59A7.4","WBGene00001857",23
"11349","FBgn0053825","F22F1.1","WBGene00001854",23
"11350","FBgn0053825","Y73B6BL.9","WBGene00001853",23
"11351","FBgn0053825","M163.3","WBGene00001898",23
"11352","FBgn0053843","C30G7.1","WBGene00001852",23
"11353","FBgn0053843","B0414.3","WBGene00001856",23
"11354","FBgn0053843","F59A7.4","WBGene00001857",23
"11355","FBgn0053843","F22F1.1","WBGene00001854",23
"11356","FBgn0053843","Y73B6BL.9","WBGene00001853",23
"11357","FBgn0053843","M163.3","WBGene00001898",23
"11358","FBgn0053840","C30G7.1","WBGene00001852",23
"11359","FBgn0053840","B0414.3","WBGene00001856",23
"11360","FBgn0053840","F59A7.4","WBGene00001857",23
"11361","FBgn0053840","F22F1.1","WBGene00001854",23
"11362","FBgn0053840","Y73B6BL.9","WBGene00001853",23
"11363","FBgn0053840","M163.3","WBGene00001898",23
"11364","FBgn0053801","C30G7.1","WBGene00001852",23
"11365","FBgn0053801","B0414.3","WBGene00001856",23
"11366","FBgn0053801","F59A7.4","WBGene00001857",23
"11367","FBgn0053801","F22F1.1","WBGene00001854",23
"11368","FBgn0053801","Y73B6BL.9","WBGene00001853",23
"11369","FBgn0053801","M163.3","WBGene00001898",23
"11370","FBgn0053822","C30G7.1","WBGene00001852",23
"11371","FBgn0053822","B0414.3","WBGene00001856",23
"11372","FBgn0053822","F59A7.4","WBGene00001857",23
"11373","FBgn0053822","F22F1.1","WBGene00001854",23
"11374","FBgn0053822","Y73B6BL.9","WBGene00001853",23
"11375","FBgn0053822","M163.3","WBGene00001898",23
"11376","FBgn0053810","C30G7.1","WBGene00001852",23
"11377","FBgn0053810","B0414.3","WBGene00001856",23
"11378","FBgn0053810","F59A7.4","WBGene00001857",23
"11379","FBgn0053810","F22F1.1","WBGene00001854",23
"11380","FBgn0053810","Y73B6BL.9","WBGene00001853",23
"11381","FBgn0053810","M163.3","WBGene00001898",23
"11382","FBgn0053846","C30G7.1","WBGene00001852",23
"11383","FBgn0053846","B0414.3","WBGene00001856",23
"11384","FBgn0053846","F59A7.4","WBGene00001857",23
"11385","FBgn0053846","F22F1.1","WBGene00001854",23
"11386","FBgn0053846","Y73B6BL.9","WBGene00001853",23
"11387","FBgn0053846","M163.3","WBGene00001898",23
"11388","FBgn0053804","C30G7.1","WBGene00001852",23
"11389","FBgn0053804","B0414.3","WBGene00001856",23
"11390","FBgn0053804","F59A7.4","WBGene00001857",23
"11391","FBgn0053804","F22F1.1","WBGene00001854",23
"11392","FBgn0053804","Y73B6BL.9","WBGene00001853",23
"11393","FBgn0053804","M163.3","WBGene00001898",23
"11394","FBgn0053837","C30G7.1","WBGene00001852",23
"11395","FBgn0053837","B0414.3","WBGene00001856",23
"11396","FBgn0053837","F59A7.4","WBGene00001857",23
"11397","FBgn0053837","F22F1.1","WBGene00001854",23
"11398","FBgn0053837","Y73B6BL.9","WBGene00001853",23
"11399","FBgn0053837","M163.3","WBGene00001898",23
"11400","FBgn0053849","C30G7.1","WBGene00001852",23
"11401","FBgn0053849","B0414.3","WBGene00001856",23
"11402","FBgn0053849","F59A7.4","WBGene00001857",23
"11403","FBgn0053849","F22F1.1","WBGene00001854",23
"11404","FBgn0053849","Y73B6BL.9","WBGene00001853",23
"11405","FBgn0053849","M163.3","WBGene00001898",23
"11406","FBgn0053816","C30G7.1","WBGene00001852",23
"11407","FBgn0053816","B0414.3","WBGene00001856",23
"11408","FBgn0053816","F59A7.4","WBGene00001857",23
"11409","FBgn0053816","F22F1.1","WBGene00001854",23
"11410","FBgn0053816","Y73B6BL.9","WBGene00001853",23
"11411","FBgn0053816","M163.3","WBGene00001898",23
"11412","FBgn0053813","C30G7.1","WBGene00001852",23
"11413","FBgn0053813","B0414.3","WBGene00001856",23
"11414","FBgn0053813","F59A7.4","WBGene00001857",23
"11415","FBgn0053813","F22F1.1","WBGene00001854",23
"11416","FBgn0053813","Y73B6BL.9","WBGene00001853",23
"11417","FBgn0053813","M163.3","WBGene00001898",23
"11418","FBgn0053864","C30G7.1","WBGene00001852",23
"11419","FBgn0053864","B0414.3","WBGene00001856",23
"11420","FBgn0053864","F59A7.4","WBGene00001857",23
"11421","FBgn0053864","F22F1.1","WBGene00001854",23
"11422","FBgn0053864","Y73B6BL.9","WBGene00001853",23
"11423","FBgn0053864","M163.3","WBGene00001898",23
"11424","FBgn0053828","C30G7.1","WBGene00001852",23
"11425","FBgn0053828","B0414.3","WBGene00001856",23
"11426","FBgn0053828","F59A7.4","WBGene00001857",23
"11427","FBgn0053828","F22F1.1","WBGene00001854",23
"11428","FBgn0053828","Y73B6BL.9","WBGene00001853",23
"11429","FBgn0053828","M163.3","WBGene00001898",23
"11430","FBgn0053831","C30G7.1","WBGene00001852",23
"11431","FBgn0053831","B0414.3","WBGene00001856",23
"11432","FBgn0053831","F59A7.4","WBGene00001857",23
"11433","FBgn0053831","F22F1.1","WBGene00001854",23
"11434","FBgn0053831","Y73B6BL.9","WBGene00001853",23
"11435","FBgn0053831","M163.3","WBGene00001898",23
"11436","FBgn0053855","C30G7.1","WBGene00001852",23
"11437","FBgn0053855","B0414.3","WBGene00001856",23
"11438","FBgn0053855","F59A7.4","WBGene00001857",23
"11439","FBgn0053855","F22F1.1","WBGene00001854",23
"11440","FBgn0053855","Y73B6BL.9","WBGene00001853",23
"11441","FBgn0053855","M163.3","WBGene00001898",23
"11442","FBgn0053858","C30G7.1","WBGene00001852",23
"11443","FBgn0053858","B0414.3","WBGene00001856",23
"11444","FBgn0053858","F59A7.4","WBGene00001857",23
"11445","FBgn0053858","F22F1.1","WBGene00001854",23
"11446","FBgn0053858","Y73B6BL.9","WBGene00001853",23
"11447","FBgn0053858","M163.3","WBGene00001898",23
"11448","FBgn0053834","C30G7.1","WBGene00001852",23
"11449","FBgn0053834","B0414.3","WBGene00001856",23
"11450","FBgn0053834","F59A7.4","WBGene00001857",23
"11451","FBgn0053834","F22F1.1","WBGene00001854",23
"11452","FBgn0053834","Y73B6BL.9","WBGene00001853",23
"11453","FBgn0053834","M163.3","WBGene00001898",23
"11454","FBgn0053861","C30G7.1","WBGene00001852",23
"11455","FBgn0053861","B0414.3","WBGene00001856",23
"11456","FBgn0053861","F59A7.4","WBGene00001857",23
"11457","FBgn0053861","F22F1.1","WBGene00001854",23
"11458","FBgn0053861","Y73B6BL.9","WBGene00001853",23
