S1,S2,Value
FBgn0035867,C03H12.1,1
FBgn0015618,F39H11.3,1
FBgn0029785,ZK652.4,1
FBgn0034138,F36A2.6,1
FBgn0001974,C25A1.3,1
FBgn0025640,F07A11.5,1
FBgn0032424,F07A11.5,1
FBgn0031818,F11A10.6,1
FBgn0037690,C40C9.1,1
FBgn0037690,F34D6.3,1
FBgn0038165,C40C9.1,1
FBgn0038165,F34D6.3,1
FBgn0085425,C40C9.1,1
FBgn0085425,F34D6.3,1
FBgn0017561,C40C9.1,1
FBgn0017561,F34D6.3,1
FBgn0262081,Y48G1C.2,1
FBgn0010747,F21D5.7,1
FBgn0029943,Y71G12B.12,1
FBgn0037186,T09B4.8,1
FBgn0036381,T01B11.2,1
FBgn0022774,C16A3.10,1
FBgn0011284,Y43B11AR.4,1
FBgn0031821,Y45F10A.3,1
FBgn0031821,D2024.2,1
FBgn0031633,R02D3.5,1
FBgn0001981,K02D7.2,1
FBgn0001983,K02D7.2,1
FBgn0003448,K02D7.2,1
FBgn0038626,C55C2.1,1
FBgn0031155,C55C2.1,1
FBgn0035144,C55C2.1,1
FBgn0002044,B0336.3,1
FBgn0031657,H43I07.2,1
FBgn0039040,F27D9.6,1
FBgn0039043,F27D9.6,1
FBgn0032052,T22C1.3,1
FBgn0260753,C13B9.4,1
FBgn0039349,F45H10.1,1
FBgn0039271,T04A8.10,1
FBgn0024958,ZK455.1,1
FBgn0024957,ZK455.1,1
FBgn0033342,Y55F3AR.3,1
FBgn0033391,K01C8.7,1
FBgn0004406,Y57A10A.15,1
FBgn0025720,K07A1.9,1
FBgn0004575,Y38C1BA.2,1
FBgn0028292,Y69A2AR.2,1
FBgn0051216,Y57G11C.47,1
FBgn0051216,Y38C1AA.3,1
FBgn0031992,C44E4.6,1
FBgn0031992,Y17G7B.1,1
FBgn0036135,F56B3.8,1
FBgn0031308,Y39G10AR.21,1
FBgn0033741,W07E6.1,1
FBgn0038013,Y75B8A.31,1
FBgn0043842,F39H11.1,1
FBgn0003300,B0414.2,1
FBgn0021765,F01G4.2,1
FBgn0031231,K01C8.6,1
FBgn0034622,C48B6.8,1
FBgn0050021,Y55B1BR.4,1
FBgn0261873,C01B7.4,1
FBgn0034304,C01F1.6,1
FBgn0034418,C18F10.7,1
FBgn0031261,F53E10.2,1
FBgn0031261,F28F8.1,1
FBgn0031261,Y105C5B.16,1
FBgn0031261,T01H10.1,1
FBgn0031261,T01H10.6,1
FBgn0031261,T01H10.5,1
FBgn0031261,T01H10.3,1
FBgn0031261,T01H10.2,1
FBgn0031261,T01H10.7,1
FBgn0031261,T05B4.1,1
FBgn0031261,Y45G5AL.2,1
FBgn0031261,C04C3.2,1
FBgn0031261,Y73B6BL.26,1
FBgn0031261,F48E3.7,1
FBgn0031261,R13A5.4,1
FBgn0031261,F17E9.8,1
FBgn0031261,F17E9.7,1
FBgn0031261,Y57G11C.2,1
FBgn0031261,Y57G11C.49,1
FBgn0031261,Y44A6E.1,1
FBgn0031261,F11C7.1,1
FBgn0031261,F21A3.7,1
FBgn0031261,F58H7.3,1
FBgn0031261,Y73F8A.30,1
FBgn0031261,K03B8.9,1
FBgn0031261,K03F8.2,1
FBgn0031261,T26H10.1,1
FBgn0031261,R06A4.10,1
FBgn0031261,F59B1.9,1
FBgn0032200,T06D8.7,1
FBgn0031729,T06D8.7,1
FBgn0010441,K09B11.1,1
FBgn0032005,Y59A8B.22,1
FBgn0031534,C05D9.1,1
FBgn0016698,Y71H2AM.20,1
FBgn0004462,F31E3.2,1
FBgn0036919,Y42H9AR.1,1
FBgn0032205,Y50D7A.9,1
FBgn0051244,Y50D7A.9,1
FBgn0029137,D2021.2,1
FBgn0029137,H32C10.3,1
FBgn0032635,T22C1.1,1
FBgn0261606,Y37E3.8,1
FBgn0050022,C33A12.7,1
FBgn0039259,F33D4.7,1
FBgn0036298,F21D5.1,1
FBgn0020379,F33H1.1,1
FBgn0026718,T06E8.1,1
FBgn0026718,F59F4.4,1
FBgn0030421,T06E8.1,1
FBgn0030421,F59F4.4,1
FBgn0040705,Y63D3A.7,1
FBgn0039558,T12A2.7,1
FBgn0005634,F52B10.1,1
FBgn0005634,F20G4.3,1
FBgn0003149,F07A5.7,1
FBgn0011509,R186.3,1
FBgn0039359,C53H9.1,1
FBgn0035558,F48F7.3,1
FBgn0040373,F48F7.3,1
FBgn0052350,R06F6.2,1
FBgn0013563,C11H1.4,1
FBgn0033426,Y71H10B.1,1
FBgn0035204,Y71H10B.1,1
FBgn0052549,Y71H10B.1,1
FBgn0031879,W02C12.1,1
FBgn0259685,F11C7.4,1
FBgn0034728,T04H1.4,1
FBgn0032923,F09G2.8,1
FBgn0032923,T05C3.6,1
FBgn0032923,Y51A2D.13,1
FBgn0032923,E04F6.4,1
FBgn0033194,T08G11.1,1
FBgn0052113,C25H3.8,1
FBgn0052113,C25H3.11,1
FBgn0032847,C14A4.10,1
FBgn0031485,F29B9.1,1
FBgn0038446,Y94H6A.12,1
FBgn0085484,F57C9.1,1
FBgn0021872,R74.3,1
FBgn0041174,F08G12.4,1
FBgn0029868,C34B2.8,1
FBgn0031536,Y71F9AM.4,1
FBgn0040477,F54C8.2,1
FBgn0040477,F58A4.3,1
FBgn0035674,C35B8.3,1
FBgn0040391,C35B8.3,1
FBgn0260938,Y40C5A.3,1
FBgn0050398,Y66D12A.10,1
FBgn0035482,Y66D12A.10,1
FBgn0011481,Y48C3A.8,1
FBgn0025628,F20D6.11,1
FBgn0032754,F20D6.11,1
FBgn0031392,Y56A3A.32,1
FBgn0033608,C09G9.1,1
FBgn0036126,C48E7.11,1
FBgn0066304,Y62E10A.2,1
FBgn0085377,Y38C1AA.1,1
FBgn0027587,F22D6.5,1
FBgn0039928,B0034.3,1
FBgn0034141,Y56A3A.36,1
FBgn0039943,C32E8.5,1
FBgn0030606,K08E4.6,1
FBgn0051787,K08E4.6,1
FBgn0036787,C44B7.7,1
FBgn0052196,C44B7.7,1
FBgn0032819,Y37E11B.5,1
FBgn0032391,C09G4.5,1
FBgn0000588,C09G4.5,1
FBgn0032849,T13H5.5,1
FBgn0039136,R166.3,1
FBgn0011763,T23G7.1,1
FBgn0037580,F02E9.9,1
FBgn0025700,Y38F2AR.2,1
FBgn0033582,T22H2.5,1
FBgn0033582,C04E12.7,1
FBgn0033582,ZK1053.5,1
FBgn0033582,F11A6.2,1
FBgn0031668,CD4.7,1
FBgn0034246,K12H4.8,1
FBgn0036500,ZK430.7,1
FBgn0052791,C36F7.4,1
FBgn0259245,C36F7.4,1
FBgn0039617,C36F7.4,1
FBgn0058378,C36F7.4,1
FBgn0085420,C36F7.4,1
FBgn0051708,C36F7.4,1
FBgn0259714,C36F7.4,1
FBgn0031725,C36F7.4,1
FBgn0031837,C36F7.4,1
FBgn0051646,C36F7.4,1
FBgn0051814,C36F7.4,1
FBgn0053543,C53B7.1,1
FBgn0031627,C53B7.1,1
FBgn0034483,Y69H2.6,1
FBgn0011241,Y69H2.6,1
FBgn0030300,C34C6.5,1
FBgn0052484,C34C6.5,1
FBgn0260750,F52C9.3,1
FBgn0032850,Y53C10A.5,1
FBgn0036824,C17C3.12,1
FBgn0036824,T10E9.9,1
FBgn0036824,K06A5.6,1
FBgn0036824,C55B7.4,1
FBgn0035811,T08G2.3,1
FBgn0035811,K05F1.3,1
FBgn0035811,T25G12.5,1
FBgn0037603,T03F1.12,1
FBgn0037874,F25H2.11,1
FBgn0031050,C49H3.8,1
FBgn0000617,T12D8.7,1
FBgn0033000,B0336.5,1
FBgn0031309,ZK1128.4,1
FBgn0026566,C24G6.8,1
FBgn0032451,Y53G8B.4,1
FBgn0036844,C05B10.1,1
FBgn0000120,F53H8.2,1
FBgn0052683,F53H8.2,1
FBgn0000121,F53H8.2,1
FBgn0039702,ZC404.3,1
FBgn0030054,T06D10.2,1
FBgn0052687,Y42G9A.3,1
FBgn0038438,R151.6,1
FBgn0031376,F25D7.1,1
FBgn0030485,F49E12.9,1
FBgn0030485,F49E12.10,1
FBgn0015816,F43D9.3,1
FBgn0039883,F35D2.5,1
FBgn0000566,C12C8.2,1
FBgn0000566,F22B8.6,1
FBgn0000566,ZK1127.10,1
FBgn0024909,F54F7.1,1
FBgn0024909,Y111B2A.16,1
FBgn0046247,W06E11.5,1
FBgn0016693,W06H8.1,1
FBgn0033075,C04G6.3,1
FBgn0259784,C50B8.2,1
FBgn0259784,T27F2.3,1
FBgn0034964,C06A5.1,1
FBgn0033010,F45E6.2,1
FBgn0030053,F53E4.1,1
FBgn0032378,ZK353.1,1
FBgn0036454,T22E5.3,1
FBgn0036454,C25G4.10,1
FBgn0036454,T04A11.3,1
FBgn0039425,F01F1.12,1
FBgn0039425,T05D4.1,1
FBgn0000064,F01F1.12,1
FBgn0000064,T05D4.1,1
FBgn0038630,C27D6.11,1
FBgn0038630,Y38H8A.4,1
FBgn0038630,B0511.4,1
FBgn0038630,F23C8.8,1
FBgn0038630,W02B12.12,1
FBgn0036544,F15A2.6,1
FBgn0262103,F58H12.1,1
FBgn0025625,F58H12.1,1
FBgn0052576,F41C3.4,1
FBgn0026261,K07A12.7,1
FBgn0023001,K10B4.3,1
FBgn0032813,W03D2.4,1
FBgn0005655,W03D2.4,1
FBgn0034186,ZK856.13,1
FBgn0000581,Y111B2A.11,1
FBgn0035024,C52E12.1,1
FBgn0033605,T10F2.5,1
FBgn0030245,F21A3.2,1
FBgn0030245,Y105C5B.15,1
FBgn0030245,H25K10.1,1
FBgn0030245,Y105C5B.3,1
FBgn0030245,C08B6.14,1
FBgn0030245,F18E2.1,1
FBgn0022027,W02A11.2,1
FBgn0031061,Y41E3.7,1
FBgn0259742,C30F12.1,1
FBgn0030342,C44E4.5,1
FBgn0087012,F59C12.2,1
FBgn0004514,F14D12.6,1
FBgn0025391,F07H5.2,1
FBgn0262139,T01D3.2,1
FBgn0029768,R03A10.6,1
FBgn0029768,K01A6.6,1
FBgn0029768,Y69A2AR.15,1
FBgn0029768,F42D1.3,1
FBgn0003520,F55A4.5,1
FBgn0035767,W03C9.6,1
FBgn0035767,F52F10.2,1
FBgn0035767,C25E10.5,1
FBgn0035767,C25E10.4,1
FBgn0035767,C25E10.3,1
FBgn0035767,F57A8.7,1
FBgn0035767,F58G11.4,1
FBgn0035767,F27D9.2,1
FBgn0035767,Y53G8AR.7,1
FBgn0035767,W01B6.3,1
FBgn0035767,W05E10.1,1
FBgn0035767,ZK550.2,1
FBgn0035767,T28C12.2,1
FBgn0035767,F14D7.6,1
FBgn0035767,T28C12.1,1
FBgn0037646,T13C5.5,1
FBgn0037646,Y116A8C.28,1
FBgn0051119,C35A5.9,1
FBgn0026738,F21D5.2,1
FBgn0262115,Y54H5A.4,1
FBgn0030357,K08E7.8,1
FBgn0003732,K12D12.1,1
FBgn0003732,ZK1127.7,1
FBgn0003732,Y46H3C.4,1
FBgn0039737,ZK1320.9,1
FBgn0039737,C44B7.10,1
FBgn0015268,D2096.8,1
FBgn0040345,D2096.8,1
FBgn0039553,D2096.8,1
FBgn0037262,F32H2.2,1
FBgn0000316,W01A11.6,1
FBgn0000316,R186.4,1
FBgn0000316,T06H11.4,1
FBgn0031500,F56H1.6,1
FBgn0000455,K12C11.1,1
FBgn0020392,T17E9.2,1
FBgn0011586,F35G12.11,1
FBgn0011586,T21C9.4,1
FBgn0037994,R08D7.3,1
FBgn0040227,R08D7.3,1
FBgn0034537,Y105E8A.17,1
FBgn0031174,C14H10.3,1
FBgn0002716,T05E11.4,1
FBgn0259228,Y34B4A.4,1
FBgn0001965,T28F12.3,1
FBgn0031413,W10D9.3,1
FBgn0036820,Y34D9A.6,1
FBgn0034658,Y34D9A.6,1
FBgn0259676,W02D9.1,1
FBgn0260946,Y105E8B.2,1
FBgn0030646,T19B10.6,1
FBgn0001995,T23B12.2,1
FBgn0039293,C14A4.3,1
FBgn0033236,F32B4.1,1
FBgn0033236,F52B10.3,1
FBgn0033236,F22E5.9,1
FBgn0033236,C06B8.2,1
FBgn0033236,Y45G12C.1,1
FBgn0033236,F46F5.10,1
FBgn0033236,F22E5.1,1
FBgn0033236,Y27F2A.6,1
FBgn0033236,C16D9.4,1
FBgn0033236,C16D9.5,1
FBgn0033236,F28G4.3,1
FBgn0033236,C16D9.3,1
FBgn0033236,ZK1225.1,1
FBgn0033236,ZK1053.1,1
FBgn0033236,T15D6.9,1
FBgn0033236,F41D3.9,1
FBgn0033236,R05A10.7,1
FBgn0037120,F13G3.1,1
FBgn0003941,ZK1010.1,1
FBgn0028481,F32D1.3,1
FBgn0051690,F32D1.3,1
FBgn0038324,F38B6.6,1
FBgn0261403,K04G7.3,1
FBgn0031635,F37C12.2,1
FBgn0036258,C17G10.9,1
FBgn0036258,C03H5.5,1
FBgn0051823,Y32F6A.5,1
FBgn0051821,Y32F6A.5,1
FBgn0035154,Y32F6A.5,1
FBgn0052483,Y32F6A.5,1
FBgn0046704,F59F5.6,1
FBgn0035266,R11F4.1,1
FBgn0033673,R11F4.1,1
FBgn0025592,R11F4.1,1
FBgn0035392,C55B6.1,1
FBgn0037891,W02F12.5,1
FBgn0032061,Y54G11A.13,1
FBgn0032061,Y54G11A.6,1
FBgn0032061,Y54G11A.5,1
FBgn0000261,Y54G11A.13,1
FBgn0000261,Y54G11A.6,1
FBgn0000261,Y54G11A.5,1
FBgn0031519,F32D1.1,1
FBgn0261065,Y67H2A.1,1
FBgn0027873,F09G2.4,1
FBgn0039691,F10B5.8,1
FBgn0034066,C35D10.1,1
FBgn0086532,C23H3.4,1
FBgn0034025,Y47D3A.23,1
FBgn0031681,ZK688.8,1
FBgn0050463,Y39E4B.12,1
FBgn0027558,H38K22.5,1
FBgn0001263,F54E7.3,1
FBgn0000163,F54E7.3,1
FBgn0052488,K02D10.1,1
FBgn0052488,C45E5.1,1
FBgn0052488,C53A3.2,1
FBgn0052488,F44E7.2,1
FBgn0052488,K09H11.7,1
FBgn0034713,K02D10.1,1
FBgn0034713,C45E5.1,1
FBgn0034713,C53A3.2,1
FBgn0034713,F44E7.2,1
FBgn0034713,K09H11.7,1
FBgn0052487,K02D10.1,1
FBgn0052487,C45E5.1,1
FBgn0052487,C53A3.2,1
FBgn0052487,F44E7.2,1
FBgn0052487,K09H11.7,1
FBgn0036759,K02D10.1,1
FBgn0036759,C45E5.1,1
FBgn0036759,C53A3.2,1
FBgn0036759,F44E7.2,1
FBgn0036759,K09H11.7,1
FBgn0036760,K02D10.1,1
FBgn0036760,C45E5.1,1
FBgn0036760,C53A3.2,1
FBgn0036760,F44E7.2,1
FBgn0036760,K09H11.7,1
FBgn0086377,F36F2.4,1
FBgn0063649,K05F1.6,1
FBgn0063649,ZK455.8,1
FBgn0038404,K05F1.6,1
FBgn0038404,ZK455.8,1
FBgn0032879,F52F12.1,1
FBgn0033778,F52F12.1,1
FBgn0037144,Y82E9BR.16,1
FBgn0037144,F45E10.2,1
FBgn0037143,Y82E9BR.16,1
FBgn0037143,F45E10.2,1
FBgn0037140,Y82E9BR.16,1
FBgn0037140,F45E10.2,1
FBgn0033809,Y82E9BR.16,1
FBgn0033809,F45E10.2,1
FBgn0000411,F40E10.2,1
FBgn0000411,K08A8.2,1
FBgn0036411,C12D12.5,1
FBgn0024491,C16C10.4,1
FBgn0031822,Y54F10BM.14,1
FBgn0035533,K08E3.3,1
FBgn0035533,F09E10.8,1
FBgn0026079,Y48G8AL.5,1
FBgn0037624,C09H10.6,1
FBgn0037624,C50B6.2,1
FBgn0035515,F02H6.5,1
FBgn0035515,Y9C9A.16,1
FBgn0031188,Y56A3A.22,1
FBgn0002887,T12A2.8,1
FBgn0002887,F57B10.6,1
FBgn0012058,Y110A7A.17,1
FBgn0011272,C32E8.2,1
FBgn0014010,F26H9.6,1
FBgn0039966,T01B7.3,1
FBgn0259211,Y48G8AR.1,1
FBgn0034879,Y73B6BL.3,1
FBgn0029840,C10C5.6,1
FBgn0013548,T01C3.1,1
FBgn0262117,Y92H12A.3,1
FBgn0262117,Y92H12A.4,1
FBgn0086370,F54E7.7,1
FBgn0004583,C51F7.1,1
FBgn0004028,W03F8.1,1
FBgn0004028,ZK721.2,1
FBgn0004028,F42E11.4,1
FBgn0004028,T20B3.2,1
FBgn0032290,C01A2.5,1
FBgn0010280,R119.6,1
FBgn0037926,Y110A7A.16,1
FBgn0030005,B0310.2,1
FBgn0039218,Y37E3.3,1
FBgn0036153,C04F12.10,1
FBgn0050462,C04F12.10,1
FBgn0034175,C04F12.10,1
FBgn0034176,C04F12.10,1
FBgn0039543,T20B3.1,1
FBgn0039543,F41E7.6,1
FBgn0038486,B0395.3,1
FBgn0037440,B0395.3,1
FBgn0032471,B0395.3,1
FBgn0261862,Y46G5A.17,1
FBgn0011672,Y69A2AR.4,1
FBgn0011672,K11G12.4,1
FBgn0011672,K11G12.3,1
FBgn0034420,R11G1.6,1
FBgn0261458,C18E3.6,1
FBgn0261458,F41G4.2,1
FBgn0031684,F22D6.4,1
FBgn0019644,F02E8.1,1
FBgn0019644,F35G12.10,1
FBgn0035978,D1005.2,1
FBgn0035978,K08E3.5,1
FBgn0038617,C05D2.10,1
FBgn0038722,Y54E5A.4,1
FBgn0030873,C16C10.5,1
FBgn0030871,F31E3.3,1
FBgn0086657,Y39G8B.5,1
FBgn0086657,R107.4,1
FBgn0024222,Y39G8B.5,1
FBgn0024222,R107.4,1
FBgn0037382,T02H6.2,1
FBgn0037435,Y49A3A.3,1
FBgn0030104,F22D6.2,1
FBgn0053936,F22D6.2,1
FBgn0033083,C17G10.2,1
FBgn0030474,C16C10.6,1
FBgn0039403,Y113G7B.24,1
FBgn0034366,M7.5,1
FBgn0038771,Y48G10A.1,1
FBgn0011661,C01G8.5,1
FBgn0260866,ZC247.1,1
FBgn0086384,F42A10.2,1
FBgn0029512,C08B6.9,1
FBgn0013746,B0025.2,1
FBgn0028689,F57B9.10,1
FBgn0028689,F59B2.5,1
FBgn0039274,ZK795.3,1
FBgn0020497,ZK742.1,1
FBgn0013718,F55C12.1,1
FBgn0033093,M04B2.4,1
FBgn0002021,M04B2.4,1
FBgn0030478,C32F10.8,1
FBgn0033264,Y56A3A.17,1
FBgn0050158,C14A11.7,1
FBgn0261020,H43I07.3,1
FBgn0031670,F28H7.4,1
FBgn0031670,C35C5.3,1
FBgn0026238,Y46E12BL.3,1
FBgn0026238,Y46E12BL.4,1
FBgn0043010,C26E6.5,1
FBgn0033985,C44B11.1,1
FBgn0015282,C10G11.8,1
FBgn0015282,F29G9.5,1
FBgn0086359,T13B5.9,1
FBgn0086359,Y43F4A.1,1
FBgn0020412,R04A9.7,1
FBgn0052944,M03C11.1,1
FBgn0037537,T08H10.1,1
FBgn0003575,T26A8.4,1
FBgn0036629,T07A9.2,1
FBgn0011829,F59F5.3,1
FBgn0003733,F59F5.3,1
FBgn0085520,B0286.3,1
FBgn0032437,B0286.3,1
FBgn0020513,B0286.3,1
FBgn0261597,F39B2.6,1
FBgn0051390,Y54E5B.3,1
FBgn0019938,Y48E1A.1,1
FBgn0001978,C16A3.7,1
FBgn0010265,C16A3.9,1
FBgn0261285,Y71H2AM.6,1
FBgn0032509,D2063.3,1
FBgn0038927,Y54G2A.12,1
FBgn0038927,F49D11.1,1
FBgn0016076,K08F8.2,1
FBgn0032153,C36B1.14,1
FBgn0021856,Y116A8C.27,1
FBgn0015765,B0218.3,1
FBgn0015765,F42G8.3,1
FBgn0046322,B0218.3,1
FBgn0046322,F42G8.3,1
FBgn0024846,B0218.3,1
FBgn0024846,F42G8.3,1
FBgn0000229,B0478.1,1
FBgn0030007,T08B2.9,1
FBgn0250791,D1014.3,1
FBgn0037817,ZK177.5,1
FBgn0050489,ZK177.5,1
FBgn0053503,ZK177.5,1
FBgn0036806,ZK177.5,1
FBgn0038680,ZK177.5,1
FBgn0038681,ZK177.5,1
FBgn0034387,ZK177.5,1
FBgn0033524,ZK177.5,1
FBgn0033753,ZK177.5,1
FBgn0003388,ZK177.5,1
FBgn0000449,ZK177.5,1
FBgn0036318,C18B2.4,1
FBgn0036318,D2013.6,1
FBgn0038146,Y45F10D.7,1
FBgn0036449,C05D11.7,1
FBgn0030607,C05D11.7,1
FBgn0039817,Y4C6B.5,1
FBgn0039817,Y43F8A.5,1
FBgn0033387,Y4C6B.5,1
FBgn0033387,Y43F8A.5,1
FBgn0033388,Y4C6B.5,1
FBgn0033388,Y43F8A.5,1
FBgn0050344,Y4C6B.5,1
FBgn0050344,Y43F8A.5,1
FBgn0050345,Y4C6B.5,1
FBgn0050345,Y43F8A.5,1
FBgn0051321,Y4C6B.5,1
FBgn0051321,Y43F8A.5,1
FBgn0030576,Y4C6B.5,1
FBgn0030576,Y43F8A.5,1
FBgn0260388,Y4C6B.5,1
FBgn0260388,Y43F8A.5,1
FBgn0026189,F08B12.1,1
FBgn0035399,F08B12.1,1
FBgn0015778,K08F4.2,1
FBgn0000173,Y54G2A.31,1
FBgn0028913,Y54G2A.31,1
FBgn0023517,R07G3.5,1
FBgn0035004,R07G3.5,1
FBgn0039667,T28B4.1,1
FBgn0025615,Y37A1B.13,1
FBgn0025615,Y37A1B.12,1
FBgn0025615,C18E9.11,1
FBgn0032704,D2096.2,1
FBgn0038868,ZK1236.7,1
FBgn0031897,T19A6.1,1
FBgn0013342,T10H9.4,1
FBgn0013342,F23H12.1,1
FBgn0003660,T10H9.4,1
FBgn0003660,F23H12.1,1
FBgn0034180,F25B3.1,1
FBgn0000562,C10G6.1,1
FBgn0052635,ZC116.3,1
FBgn0039347,T22F3.12,1
FBgn0028382,Y116A8C.34,1
FBgn0050390,T22B7.4,1
FBgn0050390,Y17G9B.8,1
FBgn0002783,Y113G7B.23,1
FBgn0030802,Y47D3A.21,1
FBgn0004419,C07H6.5,1
FBgn0002774,T07D4.3,1
FBgn0003278,F14B4.3,1
FBgn0028789,ZK328.8,1
FBgn0035954,ZK328.8,1
FBgn0035956,ZK328.8,1
FBgn0010808,M176.3,1
FBgn0052249,T06E4.8,1
FBgn0052249,T06E4.9,1
FBgn0051496,T06E4.8,1
FBgn0051496,T06E4.9,1
FBgn0052564,Y47D3B.6,1
FBgn0030186,Y47D3B.6,1
FBgn0051626,Y47D3B.6,1
FBgn0052248,Y47D3B.6,1
FBgn0030541,Y47D3B.6,1
FBgn0031607,T07F10.3,1
FBgn0011828,ZK994.3,1
FBgn0011828,K09C8.5,1
FBgn0032685,R08F11.7,1
FBgn0032685,F09F3.5,1
FBgn0032685,K10B4.1,1
FBgn0032685,C46A5.4,1
FBgn0032685,T06D8.10,1
FBgn0040660,B0546.1,1
FBgn0040660,K10B3.9,1
FBgn0085452,B0546.1,1
FBgn0085452,K10B3.9,1
FBgn0044452,M03A8.2,1
FBgn0045064,W02F12.2,1
FBgn0027287,Y111B2A.4,1
FBgn0030966,H13N06.4,1
FBgn0040271,K09C4.8,1
FBgn0035166,C06H2.3,1
FBgn0261791,Y71F9B.4,1
FBgn0039175,Y54E10A.6,1
FBgn0033762,Y71H2AM.9,1
FBgn0013764,F58A3.1,1
FBgn0040339,ZK970.3,1
FBgn0052971,ZK970.3,1
FBgn0036836,T05H10.7,1
FBgn0036836,K10B3.6,1
FBgn0036837,T05H10.7,1
FBgn0036837,K10B3.6,1
FBgn0034588,T05H10.7,1
FBgn0034588,K10B3.6,1
FBgn0038008,T05H10.7,1
FBgn0038008,K10B3.6,1
FBgn0031566,T05H10.7,1
FBgn0031566,K10B3.6,1
FBgn0027334,Y53C12B.2,1
FBgn0035435,T20D3.8,1
FBgn0035039,D2023.6,1
FBgn0031830,F26E4.9,1
FBgn0031831,F26E4.9,1
FBgn0036386,R07E5.1,1
FBgn0250837,K07A1.2,1
FBgn0031703,F28F8.2,1
FBgn0031703,F46E10.1,1
FBgn0039156,ZK1127.2,1
FBgn0027601,ZK1127.2,1
FBgn0039156,AH10.1,1
FBgn0027601,AH10.1,1
FBgn0039156,F11A3.1,1
FBgn0027601,F11A3.1,1
FBgn0039156,C01G6.7,1
FBgn0027601,C01G6.7,1
FBgn0039156,F25C8.4,1
FBgn0027601,F25C8.4,1
FBgn0039156,T20F7.7,1
FBgn0027601,T20F7.7,1
FBgn0038733,C32E8.6,1
FBgn0038731,C32E8.6,1
FBgn0038730,C32E8.6,1
FBgn0035641,C32E8.6,1
FBgn0035642,C32E8.6,1
FBgn0038732,C32E8.6,1
FBgn0038734,C32E8.6,1
FBgn0035006,C32E8.6,1
FBgn0037996,C32E8.6,1
FBgn0033733,C32E8.6,1
FBgn0034553,C32E8.6,1
FBgn0034552,C32E8.6,1
FBgn0085453,Y106G6E.4,1
FBgn0024194,Y57G11C.17,1
FBgn0024194,ZC101.3,1
FBgn0032881,C24A3.4,1
FBgn0032881,ZK892.4,1
FBgn0030443,Y47D3B.4,1
FBgn0040363,Y47D3B.4,1
FBgn0040397,Y47D3B.4,1
FBgn0038220,B0041.3,1
FBgn0024314,C05C10.6,1
FBgn0033918,F11G11.7,1
FBgn0003425,F40E10.4,1
FBgn0033665,F59A3.4,1
FBgn0000529,F31E8.3,1
FBgn0030686,C26E6.6,1
FBgn0036615,Y71H2AM.1,1
FBgn0032442,T06D4.3,1
FBgn0032442,F39E9.4,1
FBgn0032442,F18A12.4,1
FBgn0032442,F18A12.3,1
FBgn0032442,F18A12.6,1
FBgn0032442,T06D4.4,1
FBgn0032442,F18A12.5,1
FBgn0032442,Y116A8C.5,1
FBgn0032442,Y116A8C.4,1
FBgn0032442,C49D10.10,1
FBgn0032442,F18A12.1,1
FBgn0032442,K02F6.9,1
FBgn0032442,F12A10.4,1
FBgn0032442,F45E4.7,1
FBgn0032442,ZK970.1,1
FBgn0029843,T05A8.4,1
FBgn0038818,T05A8.4,1
FBgn0037339,C56A3.8,1
FBgn0050476,M01G5.6,1
FBgn0028968,T14G10.5,1
FBgn0015240,F33D4.1,1
FBgn0015240,F11A1.3,1
FBgn0015240,ZK662.3,1
FBgn0039673,C36B1.5,1
FBgn0040207,C36B1.5,1
FBgn0036733,C36B1.5,1
FBgn0031020,Y50D7A.4,1
FBgn0031952,C17G10.4,1
FBgn0028962,W02B12.6,1
FBgn0027094,F28H1.3,1
FBgn0250819,Y57G11A.1,1
FBgn0030786,Y39A1A.6,1
FBgn0051717,T13C5.6,1
FBgn0031651,F59A3.3,1
FBgn0260935,ZK930.1,1
FBgn0034455,C35D10.10,1
FBgn0261938,Y105E8A.23,1
FBgn0011836,Y37E11B.4,1
FBgn0039749,F49E10.4,1
FBgn0034364,F56F10.3,1
FBgn0040239,Y73E7A.6,1
FBgn0023535,T21F4.1,1
FBgn0030529,Y105E8A.22,1
FBgn0030529,F26H11.5,1
FBgn0022361,F45E4.2,1
FBgn0022361,F20D1.4,1
FBgn0259985,ZK792.7,1
FBgn0031997,B0511.13,1
FBgn0030141,W04G3.4,1
FBgn0035995,C07A12.7,1
FBgn0034681,W02D7.7,1
FBgn0029709,W02D7.7,1
FBgn0030341,F57B10.5,1
FBgn0003861,R06B10.4,1
FBgn0005614,R06B10.4,1
FBgn0032593,R06B10.4,1
FBgn0033059,T06E6.1,1
FBgn0260008,T27E9.2,1
FBgn0050354,T27E9.2,1
FBgn0051224,C03B8.4,1
FBgn0047038,C33A12.1,1
FBgn0039155,K03D10.1,1
FBgn0011770,C05D11.5,1
FBgn0053303,T22D1.4,1
FBgn0261552,Y59A8B.10,1
FBgn0015907,F26B1.2,1
FBgn0035965,Y110A7A.11,1
FBgn0021873,T14G10.2,1
FBgn0026721,F10E7.4,1
FBgn0027356,F58G6.1,1
FBgn0024189,C26G2.1,1
FBgn0029082,C26G2.1,1
FBgn0051774,F39H12.4,1
FBgn0000547,F39H12.4,1
FBgn0003285,K02E10.8,1
FBgn0028369,K02E10.8,1
FBgn0262509,T02C5.3,1
FBgn0029935,Y71G12B.23,1
